Corner,VSB_V,W_um,L_um,WL_ratio,VGS_V,VDS_V,Vov_V,ID_measured_A,ID_per_W_uA_um,gm_measured_uS,gm_ID_S_A,uncox_measured_A_V2,rds_measured_Ohm,Cgs_measured_F,Cgd_measured_F,Cdb_measured_F,Csb_measured_F
tt,0.00,80.00,1.0000,80.00,0.5200,0.1800,0.1100,5.865e-06,0.073,150.066,25.586,1.212e-05,5.528e+04,2.388e-14,5.971e-15,5.758e-16,5.758e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.1900,0.1100,6.023e-06,0.075,152.457,25.311,1.245e-05,7.050e+04,2.426e-14,6.066e-15,4.515e-16,4.515e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2000,0.1100,6.149e-06,0.077,154.345,25.101,1.270e-05,8.837e+04,2.456e-14,6.141e-15,3.602e-16,3.602e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2100,0.1100,6.250e-06,0.078,155.864,24.939,1.291e-05,1.089e+05,2.481e-14,6.202e-15,2.922e-16,2.922e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2200,0.1100,6.332e-06,0.079,157.109,24.810,1.308e-05,1.322e+05,2.500e-14,6.251e-15,2.407e-16,2.407e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2300,0.1100,6.401e-06,0.080,158.150,24.707,1.323e-05,1.581e+05,2.517e-14,6.293e-15,2.013e-16,2.013e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2400,0.1100,6.459e-06,0.081,159.035,24.623,1.334e-05,1.865e+05,2.531e-14,6.328e-15,1.707e-16,1.707e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2500,0.1100,6.508e-06,0.081,159.801,24.553,1.345e-05,2.171e+05,2.543e-14,6.358e-15,1.466e-16,1.466e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2600,0.1100,6.551e-06,0.082,160.473,24.496,1.354e-05,2.497e+05,2.554e-14,6.385e-15,1.275e-16,1.275e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2700,0.1100,6.588e-06,0.082,161.072,24.448,1.361e-05,2.840e+05,2.564e-14,6.409e-15,1.121e-16,1.121e-16
tt,0.00,80.00,1.0000,80.00,0.5200,0.2800,0.1100,6.621e-06,0.083,161.612,24.407,1.368e-05,3.198e+05,2.572e-14,6.430e-15,9.953e-17,9.953e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.2900,0.1100,6.651e-06,0.083,162.105,24.373,1.374e-05,3.567e+05,2.580e-14,6.450e-15,8.923e-17,8.923e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3000,0.1100,6.678e-06,0.083,162.559,24.344,1.380e-05,3.945e+05,2.587e-14,6.468e-15,8.069e-17,8.069e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3100,0.1100,6.702e-06,0.084,162.983,24.320,1.385e-05,4.330e+05,2.594e-14,6.485e-15,7.351e-17,7.351e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3200,0.1100,6.724e-06,0.084,163.170,24.268,1.389e-05,4.717e+05,2.597e-14,6.492e-15,6.748e-17,6.748e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3300,0.1100,6.744e-06,0.084,163.582,24.256,1.393e-05,4.693e+05,2.603e-14,6.509e-15,6.782e-17,6.782e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3400,0.1100,6.766e-06,0.085,163.977,24.234,1.398e-05,5.130e+05,2.610e-14,6.524e-15,6.205e-17,6.205e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3500,0.1100,6.783e-06,0.085,164.359,24.231,1.401e-05,6.190e+05,2.616e-14,6.540e-15,5.142e-17,5.142e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3600,0.1100,6.799e-06,0.085,164.853,24.248,1.405e-05,6.622e+05,2.624e-14,6.559e-15,4.807e-17,4.807e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3700,0.1100,6.813e-06,0.085,165.164,24.242,1.408e-05,7.023e+05,2.629e-14,6.572e-15,4.533e-17,4.533e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3800,0.1100,6.827e-06,0.085,165.421,24.230,1.411e-05,7.202e+05,2.633e-14,6.582e-15,4.420e-17,4.420e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.3900,0.1100,6.841e-06,0.086,165.679,24.219,1.413e-05,7.370e+05,2.637e-14,6.592e-15,4.319e-17,4.319e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4000,0.1100,6.854e-06,0.086,165.964,24.213,1.416e-05,7.730e+05,2.641e-14,6.604e-15,4.118e-17,4.118e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4100,0.1100,6.867e-06,0.086,166.242,24.209,1.419e-05,8.082e+05,2.646e-14,6.615e-15,3.938e-17,3.938e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4200,0.1100,6.879e-06,0.086,166.513,24.206,1.421e-05,8.428e+05,2.650e-14,6.625e-15,3.777e-17,3.777e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4300,0.1100,6.891e-06,0.086,166.779,24.204,1.424e-05,8.767e+05,2.654e-14,6.636e-15,3.631e-17,3.631e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4400,0.1100,6.902e-06,0.086,167.071,24.207,1.426e-05,9.369e+05,2.659e-14,6.648e-15,3.397e-17,3.397e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4500,0.1100,6.912e-06,0.086,167.323,24.208,1.428e-05,9.685e+05,2.663e-14,6.658e-15,3.287e-17,3.287e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4600,0.1100,6.922e-06,0.087,167.540,24.202,1.430e-05,9.689e+05,2.666e-14,6.666e-15,3.285e-17,3.285e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4700,0.1100,6.933e-06,0.087,167.787,24.203,1.432e-05,1.000e+06,2.670e-14,6.676e-15,3.182e-17,3.182e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4800,0.1100,6.942e-06,0.087,168.031,24.203,1.434e-05,1.031e+06,2.674e-14,6.686e-15,3.087e-17,3.087e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.4900,0.1100,6.952e-06,0.087,168.271,24.205,1.436e-05,1.062e+06,2.678e-14,6.695e-15,2.999e-17,2.999e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5000,0.1100,6.961e-06,0.087,168.508,24.206,1.438e-05,1.091e+06,2.682e-14,6.705e-15,2.917e-17,2.917e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5100,0.1100,6.970e-06,0.087,168.742,24.209,1.440e-05,1.120e+06,2.686e-14,6.714e-15,2.842e-17,2.842e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5200,0.1100,6.979e-06,0.087,168.973,24.211,1.442e-05,1.149e+06,2.689e-14,6.723e-15,2.771e-17,2.771e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5300,0.1100,6.988e-06,0.087,169.202,24.214,1.444e-05,1.176e+06,2.693e-14,6.732e-15,2.706e-17,2.706e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5400,0.1100,6.996e-06,0.087,169.428,24.217,1.445e-05,1.204e+06,2.697e-14,6.741e-15,2.644e-17,2.644e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5500,0.1100,7.004e-06,0.088,169.652,24.221,1.447e-05,1.230e+06,2.700e-14,6.750e-15,2.587e-17,2.587e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5600,0.1100,7.012e-06,0.088,169.874,24.225,1.449e-05,1.257e+06,2.704e-14,6.759e-15,2.533e-17,2.533e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5700,0.1100,7.020e-06,0.088,170.093,24.229,1.450e-05,1.282e+06,2.707e-14,6.768e-15,2.482e-17,2.482e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5800,0.1100,7.028e-06,0.088,170.311,24.233,1.452e-05,1.308e+06,2.711e-14,6.776e-15,2.434e-17,2.434e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.5900,0.1100,7.036e-06,0.088,170.527,24.238,1.454e-05,1.332e+06,2.714e-14,6.785e-15,2.389e-17,2.389e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6000,0.1100,7.043e-06,0.088,170.742,24.243,1.455e-05,1.356e+06,2.717e-14,6.794e-15,2.347e-17,2.347e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6100,0.1100,7.050e-06,0.088,170.958,24.248,1.457e-05,1.380e+06,2.721e-14,6.802e-15,2.306e-17,2.306e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6200,0.1100,7.057e-06,0.088,171.170,24.254,1.458e-05,1.410e+06,2.724e-14,6.811e-15,2.257e-17,2.257e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6300,0.1100,7.064e-06,0.088,171.379,24.259,1.460e-05,1.433e+06,2.728e-14,6.819e-15,2.222e-17,2.222e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6400,0.1100,7.071e-06,0.088,171.588,24.265,1.461e-05,1.448e+06,2.731e-14,6.827e-15,2.199e-17,2.199e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6500,0.1100,7.078e-06,0.088,171.795,24.271,1.462e-05,1.470e+06,2.734e-14,6.835e-15,2.166e-17,2.166e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6600,0.1100,7.085e-06,0.089,171.998,24.276,1.464e-05,1.491e+06,2.737e-14,6.844e-15,2.135e-17,2.135e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6700,0.1100,7.092e-06,0.089,172.202,24.282,1.465e-05,1.513e+06,2.741e-14,6.852e-15,2.104e-17,2.104e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6800,0.1100,7.098e-06,0.089,172.406,24.288,1.467e-05,1.533e+06,2.744e-14,6.860e-15,2.076e-17,2.076e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.6900,0.1100,7.105e-06,0.089,172.608,24.295,1.468e-05,1.553e+06,2.747e-14,6.868e-15,2.050e-17,2.050e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7000,0.1100,7.111e-06,0.089,172.809,24.301,1.469e-05,1.572e+06,2.750e-14,6.876e-15,2.025e-17,2.025e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7100,0.1100,7.117e-06,0.089,173.010,24.308,1.471e-05,1.591e+06,2.754e-14,6.884e-15,2.000e-17,2.000e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7200,0.1100,7.124e-06,0.089,173.209,24.314,1.472e-05,1.610e+06,2.757e-14,6.892e-15,1.977e-17,1.977e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7300,0.1100,7.130e-06,0.089,173.408,24.321,1.473e-05,1.628e+06,2.760e-14,6.900e-15,1.955e-17,1.955e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7400,0.1100,7.136e-06,0.089,173.605,24.328,1.474e-05,1.646e+06,2.763e-14,6.908e-15,1.934e-17,1.934e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7500,0.1100,7.142e-06,0.089,173.802,24.335,1.476e-05,1.664e+06,2.766e-14,6.915e-15,1.913e-17,1.913e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7600,0.1100,7.148e-06,0.089,173.997,24.342,1.477e-05,1.681e+06,2.769e-14,6.923e-15,1.894e-17,1.894e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7700,0.1100,7.154e-06,0.089,174.192,24.349,1.478e-05,1.697e+06,2.772e-14,6.931e-15,1.875e-17,1.875e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7800,0.1100,7.160e-06,0.089,174.386,24.356,1.479e-05,1.713e+06,2.775e-14,6.939e-15,1.858e-17,1.858e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.7900,0.1100,7.166e-06,0.090,174.580,24.364,1.480e-05,1.729e+06,2.779e-14,6.946e-15,1.841e-17,1.841e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8000,0.1100,7.171e-06,0.090,174.773,24.371,1.482e-05,1.744e+06,2.782e-14,6.954e-15,1.825e-17,1.825e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8100,0.1100,7.177e-06,0.090,174.964,24.378,1.483e-05,1.759e+06,2.785e-14,6.962e-15,1.810e-17,1.810e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8200,0.1100,7.183e-06,0.090,175.156,24.386,1.484e-05,1.773e+06,2.788e-14,6.969e-15,1.795e-17,1.795e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8300,0.1100,7.188e-06,0.090,175.346,24.393,1.485e-05,1.787e+06,2.791e-14,6.977e-15,1.781e-17,1.781e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8400,0.1100,7.194e-06,0.090,175.536,24.401,1.486e-05,1.801e+06,2.794e-14,6.984e-15,1.768e-17,1.768e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8500,0.1100,7.199e-06,0.090,175.725,24.408,1.487e-05,1.814e+06,2.797e-14,6.992e-15,1.755e-17,1.755e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8600,0.1100,7.205e-06,0.090,175.914,24.416,1.489e-05,1.827e+06,2.800e-14,6.999e-15,1.743e-17,1.743e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8700,0.1100,7.210e-06,0.090,176.099,24.423,1.490e-05,1.839e+06,2.803e-14,7.007e-15,1.731e-17,1.731e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8800,0.1100,7.216e-06,0.090,176.286,24.430,1.491e-05,1.840e+06,2.806e-14,7.014e-15,1.730e-17,1.730e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.8900,0.1100,7.221e-06,0.090,176.473,24.438,1.492e-05,1.852e+06,2.809e-14,7.022e-15,1.719e-17,1.719e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9000,0.1100,7.227e-06,0.090,176.660,24.446,1.493e-05,1.874e+06,2.812e-14,7.029e-15,1.699e-17,1.699e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9100,0.1100,7.232e-06,0.090,176.849,24.454,1.494e-05,1.884e+06,2.815e-14,7.037e-15,1.689e-17,1.689e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9200,0.1100,7.237e-06,0.090,177.034,24.461,1.495e-05,1.895e+06,2.818e-14,7.044e-15,1.680e-17,1.680e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9300,0.1100,7.243e-06,0.091,177.219,24.469,1.496e-05,1.904e+06,2.821e-14,7.051e-15,1.672e-17,1.672e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9400,0.1100,7.248e-06,0.091,177.403,24.477,1.497e-05,1.914e+06,2.823e-14,7.059e-15,1.663e-17,1.663e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9500,0.1100,7.253e-06,0.091,177.587,24.485,1.499e-05,1.922e+06,2.826e-14,7.066e-15,1.656e-17,1.656e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9600,0.1100,7.258e-06,0.091,177.887,24.509,1.500e-05,1.931e+06,2.831e-14,7.078e-15,1.648e-17,1.648e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9700,0.1100,7.263e-06,0.091,178.069,24.516,1.501e-05,1.939e+06,2.834e-14,7.085e-15,1.642e-17,1.642e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9800,0.1100,7.268e-06,0.091,178.249,24.524,1.502e-05,1.947e+06,2.837e-14,7.092e-15,1.635e-17,1.635e-17
tt,0.00,80.00,1.0000,80.00,0.5200,0.9900,0.1100,7.274e-06,0.091,178.430,24.531,1.503e-05,1.954e+06,2.840e-14,7.099e-15,1.629e-17,1.629e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0000,0.1100,7.279e-06,0.091,178.610,24.539,1.504e-05,1.961e+06,2.843e-14,7.107e-15,1.623e-17,1.623e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0100,0.1100,7.284e-06,0.091,178.789,24.546,1.505e-05,1.968e+06,2.846e-14,7.114e-15,1.618e-17,1.618e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0200,0.1100,7.289e-06,0.091,178.969,24.554,1.506e-05,1.974e+06,2.848e-14,7.121e-15,1.613e-17,1.613e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0300,0.1100,7.294e-06,0.091,179.148,24.561,1.507e-05,1.980e+06,2.851e-14,7.128e-15,1.608e-17,1.608e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0400,0.1100,7.299e-06,0.091,179.326,24.569,1.508e-05,1.985e+06,2.854e-14,7.135e-15,1.603e-17,1.603e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0500,0.1100,7.304e-06,0.091,179.504,24.576,1.509e-05,1.990e+06,2.857e-14,7.142e-15,1.599e-17,1.599e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0600,0.1100,7.309e-06,0.091,179.682,24.584,1.510e-05,1.657e+06,2.860e-14,7.149e-15,1.921e-17,1.921e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0700,0.1100,7.316e-06,0.091,179.859,24.584,1.512e-05,1.663e+06,2.863e-14,7.156e-15,1.914e-17,1.914e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0800,0.1100,7.321e-06,0.092,180.036,24.592,1.513e-05,2.014e+06,2.865e-14,7.163e-15,1.580e-17,1.580e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.0900,0.1100,7.326e-06,0.092,180.213,24.599,1.514e-05,2.018e+06,2.868e-14,7.170e-15,1.578e-17,1.578e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1000,0.1100,7.331e-06,0.092,180.390,24.607,1.515e-05,2.021e+06,2.871e-14,7.177e-15,1.575e-17,1.575e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1100,0.1100,7.336e-06,0.092,180.566,24.614,1.516e-05,2.024e+06,2.874e-14,7.184e-15,1.573e-17,1.573e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1200,0.1100,7.341e-06,0.092,180.741,24.621,1.517e-05,2.027e+06,2.877e-14,7.191e-15,1.571e-17,1.571e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1300,0.1100,7.346e-06,0.092,180.917,24.629,1.518e-05,2.029e+06,2.879e-14,7.198e-15,1.569e-17,1.569e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1400,0.1100,7.351e-06,0.092,181.092,24.636,1.519e-05,2.031e+06,2.882e-14,7.205e-15,1.567e-17,1.567e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1500,0.1100,7.356e-06,0.092,181.267,24.643,1.520e-05,2.033e+06,2.885e-14,7.212e-15,1.566e-17,1.566e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1600,0.1100,7.361e-06,0.092,181.442,24.651,1.521e-05,2.035e+06,2.888e-14,7.219e-15,1.565e-17,1.565e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1700,0.1100,7.365e-06,0.092,181.616,24.658,1.522e-05,2.036e+06,2.891e-14,7.226e-15,1.564e-17,1.564e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1800,0.1100,7.370e-06,0.092,181.701,24.653,1.523e-05,2.037e+06,2.892e-14,7.230e-15,1.563e-17,1.563e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.1900,0.1100,7.375e-06,0.092,181.876,24.660,1.524e-05,2.037e+06,2.895e-14,7.237e-15,1.562e-17,1.562e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2000,0.1100,7.380e-06,0.092,182.050,24.668,1.525e-05,2.038e+06,2.897e-14,7.244e-15,1.562e-17,1.562e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2100,0.1100,7.385e-06,0.092,182.225,24.675,1.526e-05,2.038e+06,2.900e-14,7.250e-15,1.562e-17,1.562e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2200,0.1100,7.390e-06,0.092,182.399,24.682,1.527e-05,2.038e+06,2.903e-14,7.257e-15,1.562e-17,1.562e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2300,0.1100,7.395e-06,0.092,182.573,24.689,1.528e-05,2.037e+06,2.906e-14,7.264e-15,1.562e-17,1.562e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2400,0.1100,7.400e-06,0.092,182.746,24.696,1.529e-05,2.037e+06,2.908e-14,7.271e-15,1.563e-17,1.563e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2500,0.1100,7.405e-06,0.093,182.920,24.703,1.530e-05,2.036e+06,2.911e-14,7.278e-15,1.563e-17,1.563e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2600,0.1100,7.410e-06,0.093,183.093,24.710,1.531e-05,2.035e+06,2.914e-14,7.285e-15,1.564e-17,1.564e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2700,0.1100,7.415e-06,0.093,183.266,24.717,1.532e-05,2.034e+06,2.917e-14,7.292e-15,1.565e-17,1.565e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2800,0.1100,7.419e-06,0.093,183.439,24.724,1.533e-05,2.032e+06,2.920e-14,7.299e-15,1.566e-17,1.566e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.2900,0.1100,7.424e-06,0.093,183.611,24.731,1.534e-05,2.030e+06,2.922e-14,7.306e-15,1.568e-17,1.568e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3000,0.1100,7.429e-06,0.093,183.783,24.738,1.535e-05,2.028e+06,2.925e-14,7.313e-15,1.569e-17,1.569e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3100,0.1100,7.434e-06,0.093,183.955,24.744,1.536e-05,2.026e+06,2.928e-14,7.319e-15,1.571e-17,1.571e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3200,0.1100,7.439e-06,0.093,184.127,24.751,1.537e-05,2.024e+06,2.930e-14,7.326e-15,1.573e-17,1.573e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3300,0.1100,7.444e-06,0.093,184.299,24.758,1.538e-05,2.021e+06,2.933e-14,7.333e-15,1.575e-17,1.575e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3400,0.1100,7.449e-06,0.093,184.470,24.764,1.539e-05,2.018e+06,2.936e-14,7.340e-15,1.577e-17,1.577e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3500,0.1100,7.454e-06,0.093,184.641,24.771,1.540e-05,2.016e+06,2.939e-14,7.347e-15,1.579e-17,1.579e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3600,0.1100,7.459e-06,0.093,184.812,24.777,1.541e-05,2.012e+06,2.941e-14,7.353e-15,1.582e-17,1.582e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3700,0.1100,7.464e-06,0.093,184.983,24.783,1.542e-05,2.009e+06,2.944e-14,7.360e-15,1.584e-17,1.584e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3800,0.1100,7.469e-06,0.093,185.154,24.790,1.543e-05,2.006e+06,2.947e-14,7.367e-15,1.587e-17,1.587e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.3900,0.1100,7.474e-06,0.093,185.325,24.796,1.544e-05,2.002e+06,2.950e-14,7.374e-15,1.590e-17,1.590e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4000,0.1100,7.479e-06,0.093,185.495,24.802,1.545e-05,1.998e+06,2.952e-14,7.381e-15,1.593e-17,1.593e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4100,0.1100,7.484e-06,0.094,185.665,24.808,1.546e-05,1.994e+06,2.955e-14,7.387e-15,1.596e-17,1.596e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4200,0.1100,7.489e-06,0.094,185.835,24.815,1.547e-05,1.990e+06,2.958e-14,7.394e-15,1.599e-17,1.599e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4300,0.1100,7.494e-06,0.094,186.005,24.821,1.548e-05,1.986e+06,2.960e-14,7.401e-15,1.603e-17,1.603e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4400,0.1100,7.499e-06,0.094,186.175,24.826,1.549e-05,1.982e+06,2.963e-14,7.408e-15,1.606e-17,1.606e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4500,0.1100,7.504e-06,0.094,186.345,24.832,1.550e-05,1.977e+06,2.966e-14,7.414e-15,1.610e-17,1.610e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4600,0.1100,7.509e-06,0.094,186.514,24.838,1.551e-05,1.972e+06,2.968e-14,7.421e-15,1.614e-17,1.614e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4700,0.1100,7.514e-06,0.094,186.684,24.844,1.553e-05,1.968e+06,2.971e-14,7.428e-15,1.618e-17,1.618e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4800,0.1100,7.519e-06,0.094,186.853,24.850,1.554e-05,1.963e+06,2.974e-14,7.435e-15,1.622e-17,1.622e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.4900,0.1100,7.524e-06,0.094,187.022,24.855,1.555e-05,1.957e+06,2.977e-14,7.441e-15,1.626e-17,1.626e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5000,0.1100,7.530e-06,0.094,187.191,24.861,1.556e-05,1.952e+06,2.979e-14,7.448e-15,1.630e-17,1.630e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5100,0.1100,7.535e-06,0.094,187.360,24.866,1.557e-05,1.947e+06,2.982e-14,7.455e-15,1.635e-17,1.635e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5200,0.1100,7.540e-06,0.094,187.529,24.872,1.558e-05,1.942e+06,2.985e-14,7.462e-15,1.639e-17,1.639e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5300,0.1100,7.545e-06,0.094,187.698,24.877,1.559e-05,1.936e+06,2.987e-14,7.468e-15,1.644e-17,1.644e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5400,0.1100,7.550e-06,0.094,187.867,24.883,1.560e-05,1.930e+06,2.990e-14,7.475e-15,1.649e-17,1.649e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5500,0.1100,7.555e-06,0.094,188.035,24.888,1.561e-05,1.925e+06,2.993e-14,7.482e-15,1.654e-17,1.654e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5600,0.1100,7.561e-06,0.095,188.204,24.893,1.562e-05,1.919e+06,2.995e-14,7.488e-15,1.659e-17,1.659e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5700,0.1100,7.566e-06,0.095,188.372,24.898,1.563e-05,1.913e+06,2.998e-14,7.495e-15,1.664e-17,1.664e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5800,0.1100,7.571e-06,0.095,188.541,24.903,1.564e-05,1.907e+06,3.001e-14,7.502e-15,1.669e-17,1.669e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.5900,0.1100,7.576e-06,0.095,188.709,24.908,1.565e-05,1.901e+06,3.003e-14,7.509e-15,1.675e-17,1.675e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.6000,0.1100,7.582e-06,0.095,188.878,24.913,1.566e-05,1.894e+06,3.006e-14,7.515e-15,1.680e-17,1.680e-17
tt,0.00,80.00,1.0000,80.00,0.5200,1.6100,0.1100,7.587e-06,0.095,189.046,24.918,1.568e-05,1.888e+06,3.009e-14,7.522e-15,1.686e-17,1.686e-17
