Corner,VSB_V,W_um,L_um,WL_ratio,VGS_V,VDS_V,Vov_V,ID_measured_A,ID_per_W_uA_um,gm_measured_uS,gm_ID_S_A,uncox_measured_A_V2,rds_measured_Ohm,Cgs_measured_F,Cgd_measured_F,Cdb_measured_F,Csb_measured_F
ss,0.00,80.00,1.0000,80.00,1.5300,1.4300,1.1200,8.849e-03,110.614,16047.299,1.813,1.764e-04,3.485e+03,2.554e-12,6.385e-13,9.134e-15,9.134e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.4400,1.1200,8.852e-03,110.650,16053.174,1.814,1.764e-04,3.520e+03,2.555e-12,6.387e-13,9.043e-15,9.043e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.4500,1.1200,8.855e-03,110.685,16058.966,1.814,1.765e-04,3.556e+03,2.556e-12,6.390e-13,8.952e-15,8.952e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.4600,1.1200,8.858e-03,110.720,16064.678,1.814,1.765e-04,3.590e+03,2.557e-12,6.392e-13,8.865e-15,8.865e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.4700,1.1200,8.860e-03,110.755,16070.311,1.814,1.766e-04,3.625e+03,2.558e-12,6.394e-13,8.781e-15,8.781e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.4800,1.1200,8.863e-03,110.789,16075.869,1.814,1.766e-04,3.659e+03,2.559e-12,6.396e-13,8.699e-15,8.699e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.4900,1.1200,8.866e-03,110.823,16081.353,1.814,1.767e-04,3.694e+03,2.559e-12,6.399e-13,8.618e-15,8.618e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5000,1.1200,8.869e-03,110.857,16086.764,1.814,1.767e-04,3.728e+03,2.560e-12,6.401e-13,8.539e-15,8.539e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5100,1.1200,8.871e-03,110.890,16092.105,1.814,1.768e-04,3.762e+03,2.561e-12,6.403e-13,8.462e-15,8.462e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5200,1.1200,8.874e-03,110.923,16097.378,1.814,1.769e-04,3.795e+03,2.562e-12,6.405e-13,8.387e-15,8.387e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5300,1.1200,8.876e-03,110.956,16102.583,1.814,1.769e-04,3.829e+03,2.563e-12,6.407e-13,8.314e-15,8.314e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5400,1.1200,8.879e-03,110.989,16107.724,1.814,1.770e-04,3.862e+03,2.564e-12,6.409e-13,8.242e-15,8.242e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5500,1.1200,8.882e-03,111.021,16112.800,1.814,1.770e-04,3.895e+03,2.564e-12,6.411e-13,8.171e-15,8.171e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5600,1.1200,8.884e-03,111.053,16117.815,1.814,1.771e-04,3.928e+03,2.565e-12,6.413e-13,8.103e-15,8.103e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5700,1.1200,8.887e-03,111.085,16122.768,1.814,1.771e-04,3.961e+03,2.566e-12,6.415e-13,8.035e-15,8.035e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5800,1.1200,8.889e-03,111.116,16127.662,1.814,1.772e-04,3.994e+03,2.567e-12,6.417e-13,7.970e-15,7.970e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.5900,1.1200,8.892e-03,111.147,16132.499,1.814,1.772e-04,4.026e+03,2.568e-12,6.419e-13,7.906e-15,7.906e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6000,1.1200,8.894e-03,111.178,16137.278,1.814,1.773e-04,4.059e+03,2.568e-12,6.421e-13,7.843e-15,7.843e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6100,1.1200,8.897e-03,111.209,16142.002,1.814,1.773e-04,4.091e+03,2.569e-12,6.423e-13,7.781e-15,7.781e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6200,1.1200,8.899e-03,111.239,16146.672,1.814,1.774e-04,4.123e+03,2.570e-12,6.425e-13,7.721e-15,7.721e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6300,1.1200,8.902e-03,111.269,16151.289,1.814,1.774e-04,4.154e+03,2.571e-12,6.426e-13,7.662e-15,7.662e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6400,1.1200,8.904e-03,111.299,16155.854,1.814,1.775e-04,4.186e+03,2.571e-12,6.428e-13,7.605e-15,7.605e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6500,1.1200,8.906e-03,111.329,16160.368,1.814,1.775e-04,4.217e+03,2.572e-12,6.430e-13,7.549e-15,7.549e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6600,1.1200,8.909e-03,111.359,16164.833,1.815,1.775e-04,4.248e+03,2.573e-12,6.432e-13,7.494e-15,7.494e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6700,1.1200,8.911e-03,111.388,16169.249,1.815,1.776e-04,4.278e+03,2.573e-12,6.434e-13,7.440e-15,7.440e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6800,1.1200,8.913e-03,111.417,16173.617,1.815,1.776e-04,4.309e+03,2.574e-12,6.435e-13,7.387e-15,7.387e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.6900,1.1200,8.916e-03,111.446,16177.938,1.815,1.777e-04,4.339e+03,2.575e-12,6.437e-13,7.336e-15,7.336e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7000,1.1200,8.918e-03,111.475,16182.214,1.815,1.777e-04,4.369e+03,2.575e-12,6.439e-13,7.286e-15,7.286e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7100,1.1200,8.920e-03,111.503,16186.444,1.815,1.778e-04,4.399e+03,2.576e-12,6.440e-13,7.237e-15,7.237e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7200,1.1200,8.923e-03,111.532,16190.631,1.815,1.778e-04,4.428e+03,2.577e-12,6.442e-13,7.189e-15,7.189e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7300,1.1200,8.925e-03,111.560,16194.775,1.815,1.779e-04,4.457e+03,2.577e-12,6.444e-13,7.142e-15,7.142e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7400,1.1200,8.927e-03,111.588,16198.876,1.815,1.779e-04,4.485e+03,2.578e-12,6.445e-13,7.096e-15,7.096e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7500,1.1200,8.929e-03,111.615,16202.936,1.815,1.780e-04,4.514e+03,2.579e-12,6.447e-13,7.052e-15,7.052e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7600,1.1200,8.931e-03,111.643,16206.955,1.815,1.780e-04,4.542e+03,2.579e-12,6.449e-13,7.008e-15,7.008e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7700,1.1200,8.934e-03,111.671,16210.935,1.815,1.780e-04,4.569e+03,2.580e-12,6.450e-13,6.966e-15,6.966e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7800,1.1200,8.936e-03,111.698,16214.875,1.815,1.781e-04,4.597e+03,2.581e-12,6.452e-13,6.925e-15,6.925e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.7900,1.1200,8.938e-03,111.725,16218.777,1.815,1.781e-04,4.623e+03,2.581e-12,6.453e-13,6.885e-15,6.885e-15
ss,0.00,80.00,1.0000,80.00,1.5300,1.8000,1.1200,8.940e-03,111.752,16222.641,1.815,1.782e-04,4.637e+03,2.582e-12,6.455e-13,6.865e-15,6.865e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.0800,1.1300,8.882e-03,111.022,15831.974,1.783,1.739e-04,2.120e+03,2.520e-12,6.299e-13,1.502e-14,1.502e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.0900,1.1300,8.886e-03,111.081,15843.609,1.783,1.740e-04,2.159e+03,2.522e-12,6.304e-13,1.474e-14,1.474e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1000,1.1300,8.891e-03,111.138,15854.950,1.783,1.741e-04,2.198e+03,2.523e-12,6.308e-13,1.448e-14,1.448e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1100,1.1300,8.896e-03,111.194,15866.008,1.784,1.742e-04,2.237e+03,2.525e-12,6.313e-13,1.423e-14,1.423e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1200,1.1300,8.900e-03,111.250,15876.796,1.784,1.742e-04,2.276e+03,2.527e-12,6.317e-13,1.399e-14,1.399e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1300,1.1300,8.904e-03,111.304,15887.327,1.784,1.743e-04,2.314e+03,2.529e-12,6.321e-13,1.375e-14,1.375e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1400,1.1300,8.909e-03,111.358,15897.611,1.785,1.744e-04,2.353e+03,2.530e-12,6.325e-13,1.353e-14,1.353e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1500,1.1300,8.913e-03,111.410,15907.658,1.785,1.745e-04,2.391e+03,2.532e-12,6.329e-13,1.331e-14,1.331e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1600,1.1300,8.917e-03,111.462,15917.501,1.785,1.746e-04,2.430e+03,2.533e-12,6.333e-13,1.310e-14,1.310e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1700,1.1300,8.921e-03,111.513,15927.103,1.785,1.747e-04,2.468e+03,2.535e-12,6.337e-13,1.290e-14,1.290e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1800,1.1300,8.925e-03,111.564,15936.477,1.786,1.747e-04,2.506e+03,2.536e-12,6.341e-13,1.270e-14,1.270e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.1900,1.1300,8.929e-03,111.613,15945.673,1.786,1.748e-04,2.544e+03,2.538e-12,6.345e-13,1.251e-14,1.251e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2000,1.1300,8.933e-03,111.662,15954.676,1.786,1.749e-04,2.582e+03,2.539e-12,6.348e-13,1.233e-14,1.233e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2100,1.1300,8.937e-03,111.710,15963.494,1.786,1.750e-04,2.619e+03,2.541e-12,6.352e-13,1.215e-14,1.215e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2200,1.1300,8.941e-03,111.757,15972.134,1.786,1.750e-04,2.657e+03,2.542e-12,6.355e-13,1.198e-14,1.198e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2300,1.1300,8.944e-03,111.804,15980.603,1.787,1.751e-04,2.694e+03,2.543e-12,6.358e-13,1.181e-14,1.181e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2400,1.1300,8.948e-03,111.850,15988.907,1.787,1.752e-04,2.732e+03,2.545e-12,6.362e-13,1.165e-14,1.165e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2500,1.1300,8.952e-03,111.896,15997.052,1.787,1.753e-04,2.769e+03,2.546e-12,6.365e-13,1.150e-14,1.150e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2600,1.1300,8.955e-03,111.940,16005.043,1.787,1.753e-04,2.806e+03,2.547e-12,6.368e-13,1.134e-14,1.134e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2700,1.1300,8.959e-03,111.985,16012.886,1.787,1.754e-04,2.843e+03,2.549e-12,6.371e-13,1.120e-14,1.120e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2800,1.1300,8.962e-03,112.028,16020.587,1.788,1.755e-04,2.880e+03,2.550e-12,6.374e-13,1.105e-14,1.105e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.2900,1.1300,8.966e-03,112.071,16028.149,1.788,1.755e-04,2.916e+03,2.551e-12,6.377e-13,1.092e-14,1.092e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3000,1.1300,8.969e-03,112.114,16035.578,1.788,1.756e-04,2.953e+03,2.552e-12,6.380e-13,1.078e-14,1.078e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3100,1.1300,8.972e-03,112.156,16042.878,1.788,1.757e-04,2.989e+03,2.553e-12,6.383e-13,1.065e-14,1.065e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3200,1.1300,8.976e-03,112.198,16050.054,1.788,1.757e-04,3.025e+03,2.554e-12,6.386e-13,1.052e-14,1.052e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3300,1.1300,8.979e-03,112.239,16057.108,1.788,1.758e-04,3.061e+03,2.556e-12,6.389e-13,1.040e-14,1.040e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3400,1.1300,8.982e-03,112.279,16064.046,1.788,1.759e-04,3.097e+03,2.557e-12,6.392e-13,1.028e-14,1.028e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3500,1.1300,8.986e-03,112.319,16070.871,1.789,1.759e-04,3.133e+03,2.558e-12,6.394e-13,1.016e-14,1.016e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3600,1.1300,8.989e-03,112.359,16077.585,1.789,1.760e-04,3.169e+03,2.559e-12,6.397e-13,1.004e-14,1.004e-14
ss,0.00,80.00,1.0000,80.00,1.5400,1.3700,1.1300,8.992e-03,112.398,16084.194,1.789,1.760e-04,3.205e+03,2.560e-12,6.400e-13,9.933e-15,9.933e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.3800,1.1300,8.995e-03,112.437,16090.699,1.789,1.761e-04,3.240e+03,2.561e-12,6.402e-13,9.824e-15,9.824e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.3900,1.1300,8.998e-03,112.475,16097.105,1.789,1.762e-04,3.275e+03,2.562e-12,6.405e-13,9.718e-15,9.718e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4000,1.1300,9.001e-03,112.513,16103.413,1.789,1.762e-04,3.310e+03,2.563e-12,6.407e-13,9.615e-15,9.615e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4100,1.1300,9.004e-03,112.551,16109.627,1.789,1.763e-04,3.345e+03,2.564e-12,6.410e-13,9.515e-15,9.515e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4200,1.1300,9.007e-03,112.588,16115.749,1.789,1.763e-04,3.380e+03,2.565e-12,6.412e-13,9.417e-15,9.417e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4300,1.1300,9.010e-03,112.625,16121.862,1.789,1.764e-04,3.414e+03,2.566e-12,6.415e-13,9.323e-15,9.323e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4400,1.1300,9.013e-03,112.661,16127.729,1.789,1.765e-04,3.449e+03,2.567e-12,6.417e-13,9.230e-15,9.230e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4500,1.1300,9.016e-03,112.697,16133.591,1.789,1.765e-04,3.484e+03,2.568e-12,6.419e-13,9.136e-15,9.136e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4600,1.1300,9.019e-03,112.733,16139.372,1.790,1.766e-04,3.518e+03,2.569e-12,6.422e-13,9.047e-15,9.047e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4700,1.1300,9.021e-03,112.769,16145.073,1.790,1.766e-04,3.553e+03,2.570e-12,6.424e-13,8.960e-15,8.960e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4800,1.1300,9.024e-03,112.804,16150.696,1.790,1.767e-04,3.586e+03,2.570e-12,6.426e-13,8.875e-15,8.875e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.4900,1.1300,9.027e-03,112.838,16156.244,1.790,1.767e-04,3.620e+03,2.571e-12,6.428e-13,8.792e-15,8.792e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5000,1.1300,9.030e-03,112.873,16161.718,1.790,1.768e-04,3.654e+03,2.572e-12,6.431e-13,8.711e-15,8.711e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5100,1.1300,9.033e-03,112.907,16167.120,1.790,1.768e-04,3.688e+03,2.573e-12,6.433e-13,8.632e-15,8.632e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5200,1.1300,9.035e-03,112.940,16172.453,1.790,1.769e-04,3.721e+03,2.574e-12,6.435e-13,8.555e-15,8.555e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5300,1.1300,9.038e-03,112.974,16177.717,1.790,1.770e-04,3.754e+03,2.575e-12,6.437e-13,8.479e-15,8.479e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5400,1.1300,9.041e-03,113.007,16182.915,1.790,1.770e-04,3.787e+03,2.576e-12,6.439e-13,8.405e-15,8.405e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5500,1.1300,9.043e-03,113.040,16188.047,1.790,1.771e-04,3.820e+03,2.576e-12,6.441e-13,8.333e-15,8.333e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5600,1.1300,9.046e-03,113.072,16193.117,1.790,1.771e-04,3.853e+03,2.577e-12,6.443e-13,8.262e-15,8.262e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5700,1.1300,9.048e-03,113.105,16198.124,1.790,1.772e-04,3.885e+03,2.578e-12,6.445e-13,8.193e-15,8.193e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5800,1.1300,9.051e-03,113.137,16203.071,1.790,1.772e-04,3.917e+03,2.579e-12,6.447e-13,8.125e-15,8.125e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.5900,1.1300,9.053e-03,113.169,16207.959,1.790,1.773e-04,3.950e+03,2.580e-12,6.449e-13,8.059e-15,8.059e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6000,1.1300,9.056e-03,113.200,16212.789,1.790,1.773e-04,3.982e+03,2.580e-12,6.451e-13,7.995e-15,7.995e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6100,1.1300,9.059e-03,113.231,16217.563,1.790,1.774e-04,4.013e+03,2.581e-12,6.453e-13,7.931e-15,7.931e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6200,1.1300,9.061e-03,113.262,16222.281,1.790,1.774e-04,4.045e+03,2.582e-12,6.455e-13,7.870e-15,7.870e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6300,1.1300,9.063e-03,113.293,16226.946,1.790,1.775e-04,4.076e+03,2.583e-12,6.456e-13,7.809e-15,7.809e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6400,1.1300,9.066e-03,113.324,16231.558,1.790,1.775e-04,4.107e+03,2.583e-12,6.458e-13,7.750e-15,7.750e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6500,1.1300,9.068e-03,113.354,16236.118,1.790,1.775e-04,4.138e+03,2.584e-12,6.460e-13,7.692e-15,7.692e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6600,1.1300,9.071e-03,113.384,16240.627,1.790,1.776e-04,4.169e+03,2.585e-12,6.462e-13,7.636e-15,7.636e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6700,1.1300,9.073e-03,113.414,16245.087,1.790,1.776e-04,4.199e+03,2.585e-12,6.464e-13,7.580e-15,7.580e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6800,1.1300,9.075e-03,113.444,16249.498,1.790,1.777e-04,4.229e+03,2.586e-12,6.465e-13,7.526e-15,7.526e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.6900,1.1300,9.078e-03,113.473,16253.862,1.790,1.777e-04,4.259e+03,2.587e-12,6.467e-13,7.473e-15,7.473e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7000,1.1300,9.080e-03,113.502,16258.179,1.791,1.778e-04,4.289e+03,2.588e-12,6.469e-13,7.422e-15,7.422e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7100,1.1300,9.083e-03,113.531,16262.451,1.791,1.778e-04,4.318e+03,2.588e-12,6.471e-13,7.371e-15,7.371e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7200,1.1300,9.085e-03,113.560,16266.678,1.791,1.779e-04,4.347e+03,2.589e-12,6.472e-13,7.322e-15,7.322e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7300,1.1300,9.087e-03,113.589,16270.861,1.791,1.779e-04,4.376e+03,2.590e-12,6.474e-13,7.274e-15,7.274e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7400,1.1300,9.089e-03,113.617,16275.001,1.791,1.780e-04,4.404e+03,2.590e-12,6.476e-13,7.227e-15,7.227e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7500,1.1300,9.092e-03,113.646,16279.098,1.791,1.780e-04,4.433e+03,2.591e-12,6.477e-13,7.181e-15,7.181e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7600,1.1300,9.094e-03,113.674,16283.155,1.791,1.780e-04,4.460e+03,2.592e-12,6.479e-13,7.136e-15,7.136e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7700,1.1300,9.096e-03,113.702,16287.171,1.791,1.781e-04,4.488e+03,2.592e-12,6.480e-13,7.093e-15,7.093e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7800,1.1300,9.098e-03,113.729,16291.147,1.791,1.781e-04,4.515e+03,2.593e-12,6.482e-13,7.050e-15,7.050e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.7900,1.1300,9.101e-03,113.757,16295.084,1.791,1.782e-04,4.542e+03,2.593e-12,6.484e-13,7.009e-15,7.009e-15
ss,0.00,80.00,1.0000,80.00,1.5400,1.8000,1.1300,9.103e-03,113.785,16298.982,1.791,1.782e-04,4.555e+03,2.594e-12,6.485e-13,6.988e-15,6.988e-15
ss,0.00,80.00,1.0000,80.00,1.5500,1.0900,1.1400,9.045e-03,113.065,15912.201,1.759,1.740e-04,2.106e+03,2.533e-12,6.331e-13,1.511e-14,1.511e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1000,1.1400,9.050e-03,113.124,15923.752,1.760,1.741e-04,2.145e+03,2.534e-12,6.336e-13,1.484e-14,1.484e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1100,1.1400,9.055e-03,113.182,15935.013,1.760,1.742e-04,2.183e+03,2.536e-12,6.340e-13,1.458e-14,1.458e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1200,1.1400,9.059e-03,113.239,15945.997,1.760,1.743e-04,2.221e+03,2.538e-12,6.345e-13,1.433e-14,1.433e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1300,1.1400,9.064e-03,113.294,15956.715,1.761,1.744e-04,2.259e+03,2.540e-12,6.349e-13,1.409e-14,1.409e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1400,1.1400,9.068e-03,113.349,15967.179,1.761,1.744e-04,2.297e+03,2.541e-12,6.353e-13,1.386e-14,1.386e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1500,1.1400,9.072e-03,113.403,15977.400,1.761,1.745e-04,2.335e+03,2.543e-12,6.357e-13,1.363e-14,1.363e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1600,1.1400,9.077e-03,113.456,15987.389,1.761,1.746e-04,2.373e+03,2.544e-12,6.361e-13,1.341e-14,1.341e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1700,1.1400,9.081e-03,113.509,15997.175,1.762,1.747e-04,2.411e+03,2.546e-12,6.365e-13,1.320e-14,1.320e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1800,1.1400,9.085e-03,113.560,16006.704,1.762,1.748e-04,2.448e+03,2.548e-12,6.369e-13,1.300e-14,1.300e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.1900,1.1400,9.089e-03,113.611,16016.050,1.762,1.748e-04,2.486e+03,2.549e-12,6.373e-13,1.281e-14,1.281e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2000,1.1400,9.093e-03,113.661,16025.198,1.762,1.749e-04,2.523e+03,2.550e-12,6.376e-13,1.262e-14,1.262e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2100,1.1400,9.097e-03,113.710,16034.157,1.763,1.750e-04,2.560e+03,2.552e-12,6.380e-13,1.243e-14,1.243e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2200,1.1400,9.101e-03,113.758,16042.933,1.763,1.751e-04,2.597e+03,2.553e-12,6.383e-13,1.226e-14,1.226e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2300,1.1400,9.104e-03,113.806,16051.533,1.763,1.751e-04,2.634e+03,2.555e-12,6.387e-13,1.208e-14,1.208e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2400,1.1400,9.108e-03,113.853,16059.964,1.763,1.752e-04,2.671e+03,2.556e-12,6.390e-13,1.192e-14,1.192e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2500,1.1400,9.112e-03,113.900,16068.232,1.763,1.753e-04,2.708e+03,2.557e-12,6.393e-13,1.176e-14,1.176e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2600,1.1400,9.116e-03,113.945,16076.343,1.764,1.754e-04,2.744e+03,2.559e-12,6.397e-13,1.160e-14,1.160e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2700,1.1400,9.119e-03,113.991,16084.302,1.764,1.754e-04,2.781e+03,2.560e-12,6.400e-13,1.145e-14,1.145e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2800,1.1400,9.123e-03,114.035,16092.115,1.764,1.755e-04,2.817e+03,2.561e-12,6.403e-13,1.130e-14,1.130e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.2900,1.1400,9.126e-03,114.079,16099.786,1.764,1.756e-04,2.853e+03,2.562e-12,6.406e-13,1.116e-14,1.116e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3000,1.1400,9.130e-03,114.123,16107.321,1.764,1.756e-04,2.889e+03,2.564e-12,6.409e-13,1.102e-14,1.102e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3100,1.1400,9.133e-03,114.166,16114.724,1.764,1.757e-04,2.925e+03,2.565e-12,6.412e-13,1.088e-14,1.088e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3200,1.1400,9.137e-03,114.208,16121.999,1.765,1.758e-04,2.961e+03,2.566e-12,6.415e-13,1.075e-14,1.075e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3300,1.1400,9.140e-03,114.250,16129.151,1.765,1.758e-04,2.997e+03,2.567e-12,6.418e-13,1.062e-14,1.062e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3400,1.1400,9.143e-03,114.292,16136.183,1.765,1.759e-04,3.032e+03,2.568e-12,6.420e-13,1.050e-14,1.050e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3500,1.1400,9.147e-03,114.333,16143.099,1.765,1.760e-04,3.068e+03,2.569e-12,6.423e-13,1.038e-14,1.038e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3600,1.1400,9.150e-03,114.373,16149.904,1.765,1.760e-04,3.103e+03,2.570e-12,6.426e-13,1.026e-14,1.026e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3700,1.1400,9.153e-03,114.413,16156.599,1.765,1.761e-04,3.138e+03,2.571e-12,6.429e-13,1.014e-14,1.014e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3800,1.1400,9.156e-03,114.453,16163.189,1.765,1.761e-04,3.173e+03,2.572e-12,6.431e-13,1.003e-14,1.003e-14
ss,0.00,80.00,1.0000,80.00,1.5500,1.3900,1.1400,9.159e-03,114.492,16169.677,1.765,1.762e-04,3.208e+03,2.573e-12,6.434e-13,9.922e-15,9.922e-15
